manager,package_name,snyk_link,security_score,affected_version,install_type,cve,cwe, fix_method,overview,update_date,package_type,axploit_maturity,attack_complexity,confidentiality,integrity,availability,attack_vector,privileges_required,user_interaction,scope,snyk_id,published,disclosed,credit,source
pip,pyioapso,https://security.snyk.io/vuln/SNYK-PYTHON-PYIOAPSO-6069623,9.8,"[0,]",pip,CVE NOT AVAILABLE,CWE-506,Avoid using all malicious instances of the pyioapso package.,"pyioapso is a malicious package. The attack chain is triggered by package installation via malicious code embedded within the setup.py file. The scripts then deploy VBScript and batch files within the System64 directory that download and execute a file named Runtime.exe. This file is a Python program that is designed to steal extensive sensitive information from the compromised system, various browsers, and applications.",INTRODUCED: 17 NOV 2023,MALICIOUS,MATURE,Low,HIGH,HIGH,HIGH,,,,,SNYK-PYTHON-PYIOAPSO-6069623,17 Nov 2023,17 Nov 2023,Yehuda Gelb
pip,pyioler,https://security.snyk.io/vuln/SNYK-PYTHON-PYIOLER-6069621,9.8,"[0,]",pip,CVE NOT AVAILABLE,CWE-506,Avoid using all malicious instances of the pyioler package.,"pyioler is a malicious package. The attack chain is triggered by package installation via malicious code embedded within the setup.py file. The scripts then deploy VBScript and batch files within the System64 directory that download and execute a file named Runtime.exe. This file is a Python program that is designed to steal extensive sensitive information from the compromised system, various browsers, and applications.",INTRODUCED: 17 NOV 2023,MALICIOUS,MATURE,Low,HIGH,HIGH,HIGH,,,,,SNYK-PYTHON-PYIOLER-6069621,17 Nov 2023,17 Nov 2023,Yehuda Gelb
pip,pyjio,https://security.snyk.io/vuln/SNYK-PYTHON-PYJIO-6069620,9.8,"[0,]",pip,CVE NOT AVAILABLE,CWE-506,Avoid using all malicious instances of the pyjio package.,"pyjio is a malicious package. The attack chain is triggered by package installation via malicious code embedded within the setup.py file. The scripts then deploy VBScript and batch files within the System64 directory that download and execute a file named Runtime.exe. This file is a Python program that is designed to steal extensive sensitive information from the compromised system, various browsers, and applications.",INTRODUCED: 17 NOV 2023,MALICIOUS,MATURE,Low,HIGH,HIGH,HIGH,,,,,SNYK-PYTHON-PYJIO-6069620,17 Nov 2023,17 Nov 2023,Yehuda Gelb
pip,pytarlooko,https://security.snyk.io/vuln/SNYK-PYTHON-PYTARLOOKO-6069619,9.8,"[0,]",pip,CVE NOT AVAILABLE,CWE-506,Avoid using all malicious instances of the pytarlooko package.,"pytarlooko is a malicious package. The attack chain is triggered by package installation via malicious code embedded within the setup.py file. The scripts then deploy VBScript and batch files within the System64 directory that download and execute a file named Runtime.exe. This file is a Python program that is designed to steal extensive sensitive information from the compromised system, various browsers, and applications.",INTRODUCED: 17 NOV 2023,MALICIOUS,MATURE,Low,HIGH,HIGH,HIGH,,,,,SNYK-PYTHON-PYTARLOOKO-6069619,17 Nov 2023,17 Nov 2023,Yehuda Gelb
pip,pyhjdddo,https://security.snyk.io/vuln/SNYK-PYTHON-PYHJDDDO-6069617,9.8,"[0,]",pip,CVE NOT AVAILABLE,CWE-506,Avoid using all malicious instances of the pyhjdddo package.,"pyhjdddo is a malicious package. The attack chain is triggered by package installation via malicious code embedded within the setup.py file. The scripts then deploy VBScript and batch files within the System64 directory that download and execute a file named Runtime.exe. This file is a Python program that is designed to steal extensive sensitive information from the compromised system, various browsers, and applications.",INTRODUCED: 17 NOV 2023,MALICIOUS,MATURE,Low,HIGH,HIGH,HIGH,,,,,SNYK-PYTHON-PYHJDDDO-6069617,17 Nov 2023,17 Nov 2023,Yehuda Gelb
pip,pyobfusfile,https://security.snyk.io/vuln/SNYK-PYTHON-PYOBFUSFILE-6052829,9.8,"[0,]",pip,CVE NOT AVAILABLE,CWE-506,Avoid using all malicious instances of the Pyobfusfile package.,"Pyobfusfile is a malicious package. This package contains a script that is activated upon installation which receives and executes code from an external source. This malware, named “BlazeStealer, runs a Discord bot which effectively provides the attacker full control of the target’s system, allowing them to perform a myriad of harmful actions on the victim's machine.
IoC:
- MTE2NTc2MDM5MjY5NDM1NDA2MA.GRSNK7.OHxJIpJoZxopWpF_S3zy5v2g7k2vyiufQ183Lo
- hxxps[:]//transfer[.]sh/get/wDK3Q8WOA9/start[.]py
- hxxps[:]//www[.]nirsoft[.]net/utils/webcamimagesave.zip",INTRODUCED: 9 NOV 2023,MALICIOUS,MATURE,Low,HIGH,HIGH,HIGH,,,,,SNYK-PYTHON-PYOBFUSFILE-6052829,9 Nov 2023,9 Nov 2023,Yehuda Gelb - Checkmarx
pip,pyobflite,https://security.snyk.io/vuln/SNYK-PYTHON-PYOBFLITE-6052828,9.8,"[0,]",pip,CVE NOT AVAILABLE,CWE-506,Avoid using all malicious instances of the Pyobflite package.,"Pyobflite is a malicious package. This package contains a script that is activated upon installation which receives and executes code from an external source. This malware, named “BlazeStealer, runs a Discord bot which effectively provides the attacker full control of the target’s system, allowing them to perform a myriad of harmful actions on the victim's machine.
IoC:
- MTE2NTc2MDM5MjY5NDM1NDA2MA.GRSNK7.OHxJIpJoZxopWpF_S3zy5v2g7k2vyiufQ183Lo
- hxxps[:]//transfer[.]sh/get/wDK3Q8WOA9/start[.]py
- hxxps[:]//www[.]nirsoft[.]net/utils/webcamimagesave.zip",INTRODUCED: 9 NOV 2023,MALICIOUS,MATURE,Low,HIGH,HIGH,HIGH,,,,,SNYK-PYTHON-PYOBFLITE-6052828,9 Nov 2023,9 Nov 2023,Yehuda Gelb - Checkmarx
pip,pyobfgood,https://security.snyk.io/vuln/SNYK-PYTHON-PYOBFGOOD-6052826,9.8,"[0,]",pip,CVE NOT AVAILABLE,CWE-506,Avoid using all malicious instances of the Pyobfgood package.,"Pyobfgood is a malicious package. This package contains a script that is activated upon installation which receives and executes code from an external source. This malware, named “BlazeStealer, runs a Discord bot which effectively provides the attacker full control of the target’s system, allowing them to perform a myriad of harmful actions on the victim's machine.
IoC:
- MTE2NTc2MDM5MjY5NDM1NDA2MA.GRSNK7.OHxJIpJoZxopWpF_S3zy5v2g7k2vyiufQ183Lo
- hxxps[:]//transfer[.]sh/get/wDK3Q8WOA9/start[.]py
- hxxps[:]//www[.]nirsoft[.]net/utils/webcamimagesave.zip",INTRODUCED: 9 NOV 2023,MALICIOUS,MATURE,Low,HIGH,HIGH,HIGH,,,,,SNYK-PYTHON-PYOBFGOOD-6052826,9 Nov 2023,9 Nov 2023,Yehuda Gelb - Checkmarx
pip,pyobfexecute,https://security.snyk.io/vuln/SNYK-PYTHON-PYOBFEXECUTE-6052825,9.8,"[0,]",pip,CVE NOT AVAILABLE,CWE-506,Avoid using all malicious instances of the Pyobfexecute package.,"Pyobfexecute is a malicious package. This package contains a script that is activated upon installation which receives and executes code from an external source. This malware, named “BlazeStealer, runs a Discord bot which effectively provides the attacker full control of the target’s system, allowing them to perform a myriad of harmful actions on the victim's machine.
IoC:
- MTE2NTc2MDM5MjY5NDM1NDA2MA.GRSNK7.OHxJIpJoZxopWpF_S3zy5v2g7k2vyiufQ183Lo
- hxxps[:]//transfer[.]sh/get/wDK3Q8WOA9/start[.]py
- hxxps[:]//www[.]nirsoft[.]net/utils/webcamimagesave.zip",INTRODUCED: 9 NOV 2023,MALICIOUS,MATURE,Low,HIGH,HIGH,HIGH,,,,,SNYK-PYTHON-PYOBFEXECUTE-6052825,9 Nov 2023,9 Nov 2023,Yehuda Gelb - Checkmarx
pip,pyobftoexe,https://security.snyk.io/vuln/SNYK-PYTHON-PYOBFTOEXE-6052824,9.8,"[0,]",pip,CVE NOT AVAILABLE,CWE-506,Avoid using all malicious instances of the Pyobftoexe package.,"Pyobftoexe is a malicious package. This package contains a script that is activated upon installation which receives and executes code from an external source. This malware, named “BlazeStealer, runs a Discord bot which effectively provides the attacker full control of the target’s system, allowing them to perform a myriad of harmful actions on the victim's machine.
IoC:
- MTE2NTc2MDM5MjY5NDM1NDA2MA.GRSNK7.OHxJIpJoZxopWpF_S3zy5v2g7k2vyiufQ183Lo
- hxxps[:]//transfer[.]sh/get/wDK3Q8WOA9/start[.]py
- hxxps[:]//www[.]nirsoft[.]net/utils/webcamimagesave.zip",INTRODUCED: 9 NOV 2023,MALICIOUS,MATURE,Low,HIGH,HIGH,HIGH,,,,,SNYK-PYTHON-PYOBFTOEXE-6052824,9 Nov 2023,9 Nov 2023,Yehuda Gelb - Checkmarx
pip,pyobfadvance,https://security.snyk.io/vuln/SNYK-PYTHON-PYOBFADVANCE-6052823,9.8,"[0,]",pip,CVE NOT AVAILABLE,CWE-506,Avoid using all malicious instances of the Pyobfadvance package.,"Pyobfadvance is a malicious package. This package contains a script that is activated upon installation which receives and executes code from an external source. This malware, named “BlazeStealer, runs a Discord bot which effectively provides the attacker full control of the target’s system, allowing them to perform a myriad of harmful actions on the victim's machine.
IoC:
- MTE2NTc2MDM5MjY5NDM1NDA2MA.GRSNK7.OHxJIpJoZxopWpF_S3zy5v2g7k2vyiufQ183Lo
- hxxps[:]//transfer[.]sh/get/wDK3Q8WOA9/start[.]py
- hxxps[:]//www[.]nirsoft[.]net/utils/webcamimagesave.zip",INTRODUCED: 9 NOV 2023,MALICIOUS,MATURE,Low,HIGH,HIGH,HIGH,,,,,SNYK-PYTHON-PYOBFADVANCE-6052823,9 Nov 2023,9 Nov 2023,Yehuda Gelb - Checkmarx
pip,localization-utils,https://security.snyk.io/vuln/SNYK-PYTHON-LOCALIZATIONUTILS-6041971,9.8,"[0,]",pip,CVE NOT AVAILABLE,CWE-506,Avoid using all malicious instances of the localization-utils package.,localization-utils is a malicious package. This package contains malicious obfuscated code that steals sensitive Telegram Desktop application data and system information.,INTRODUCED: 1 NOV 2023,MALICIOUS,MATURE,Low,HIGH,HIGH,HIGH,,,,,SNYK-PYTHON-LOCALIZATIONUTILS-6041971,1 Nov 2023,1 Nov 2023,Phylum Research Team
pip,locute,https://security.snyk.io/vuln/SNYK-PYTHON-LOCUTE-6041972,9.8,"[0,]",pip,CVE NOT AVAILABLE,CWE-506,Avoid using all malicious instances of the locute package.,locute is a malicious package. This package contains malicious obfuscated code that steals sensitive Telegram Desktop application data and system information.,INTRODUCED: 1 NOV 2023,MALICIOUS,MATURE,Low,HIGH,HIGH,HIGH,,,,,SNYK-PYTHON-LOCUTE-6041972,1 Nov 2023,1 Nov 2023,Phylum Research Team
pip,alisdkcore,https://security.snyk.io/vuln/SNYK-PYTHON-ALISDKCORE-5961541,9.8,"[0,]",pip,CVE NOT AVAILABLE,CWE-506,Avoid using all malicious instances of the alisdkcore package.,alisdkcore is a malicious package. This package contains malicious code that surreptitiously exfiltrates cloud provider access and secret keys to an attacker-controlled remote URL.,INTRODUCED: 12 OCT 2023,MALICIOUS,MATURE,Low,HIGH,HIGH,HIGH,,,,,SNYK-PYTHON-ALISDKCORE-5961541,12 Oct 2023,12 Oct 2023,Phylum Research Team
pip,syscolouringsextv1,https://security.snyk.io/vuln/SNYK-PYTHON-SYSCOLOURINGSEXTV1-5932342,9.8,"[0,]",pip,CVE NOT AVAILABLE,CWE-506,Avoid using all malicious instances of the syscolouringsextv1 package.,syscolouringsextv1 is a malicious package. This package contains malicious code that exfiltrates sensitive information from the victim’s machine.,INTRODUCED: 5 OCT 2023,MALICIOUS,MATURE,Low,HIGH,HIGH,HIGH,,,,,SNYK-PYTHON-SYSCOLOURINGSEXTV1-5932342,5 Oct 2023,5 Oct 2023,Yehuda Gelb
pip,syscolourkitsv2,https://security.snyk.io/vuln/SNYK-PYTHON-SYSCOLOURKITSV2-5932300,9.8,"[0,]",pip,CVE NOT AVAILABLE,CWE-506,Avoid using all malicious instances of the syscolourkitsv2 package.,syscolourkitsv2 is a malicious package. This package contains malicious code that exfiltrates sensitive information from the victim’s machine.,INTRODUCED: 5 OCT 2023,MALICIOUS,MATURE,Low,HIGH,HIGH,HIGH,,,,,SNYK-PYTHON-SYSCOLOURKITSV2-5932300,5 Oct 2023,5 Oct 2023,Yehuda Gelb
pip,syscolourtoolkit,https://security.snyk.io/vuln/SNYK-PYTHON-SYSCOLOURTOOLKIT-5932313,9.8,"[0,]",pip,CVE NOT AVAILABLE,CWE-506,Avoid using all malicious instances of the syscolourtoolkit package.,syscolourtoolkit is a malicious package. This package contains malicious code that exfiltrates sensitive information from the victim’s machine.,INTRODUCED: 5 OCT 2023,MALICIOUS,MATURE,Low,HIGH,HIGH,HIGH,,,,,SNYK-PYTHON-SYSCOLOURTOOLKIT-5932313,5 Oct 2023,5 Oct 2023,Yehuda Gelb
pip,syscryptlibv2,https://security.snyk.io/vuln/SNYK-PYTHON-SYSCRYPTLIBV2-5932104,9.8,"[0,]",pip,CVE NOT AVAILABLE,CWE-506,Avoid using all malicious instances of the syscryptlibv2 package.,syscryptlibv2 is a malicious package. This package contains malicious code that exfiltrates sensitive information from the victim’s machine.,INTRODUCED: 5 OCT 2023,MALICIOUS,MATURE,Low,HIGH,HIGH,HIGH,,,,,SNYK-PYTHON-SYSCRYPTLIBV2-5932104,5 Oct 2023,5 Oct 2023,Yehuda Gelb
pip,syscryptographymodsv1,https://security.snyk.io/vuln/SNYK-PYTHON-SYSCRYPTOGRAPHYMODSV1-5932172,9.8,"[0,]",pip,CVE NOT AVAILABLE,CWE-506,Avoid using all malicious instances of the syscryptographymodsv1 package.,syscryptographymodsv1 is a malicious package. This package contains malicious code that exfiltrates sensitive information from the victim’s machine.,INTRODUCED: 5 OCT 2023,MALICIOUS,MATURE,Low,HIGH,HIGH,HIGH,,,,,SNYK-PYTHON-SYSCRYPTOGRAPHYMODSV1-5932172,5 Oct 2023,5 Oct 2023,Yehuda Gelb
pip,syscryptographymodsv2,https://security.snyk.io/vuln/SNYK-PYTHON-SYSCRYPTOGRAPHYMODSV2-5932308,9.8,"[0,]",pip,CVE NOT AVAILABLE,CWE-506,Avoid using all malicious instances of the syscryptographymodsv2 package.,syscryptographymodsv2 is a malicious package. This package contains malicious code that exfiltrates sensitive information from the victim’s machine.,INTRODUCED: 5 OCT 2023,MALICIOUS,MATURE,Low,HIGH,HIGH,HIGH,,,,,SNYK-PYTHON-SYSCRYPTOGRAPHYMODSV2-5932308,5 Oct 2023,5 Oct 2023,Yehuda Gelb
pip,sysfontingpkgv1,https://security.snyk.io/vuln/SNYK-PYTHON-SYSFONTINGPKGV1-5932235,9.8,"[0,]",pip,CVE NOT AVAILABLE,CWE-506,Avoid using all malicious instances of the sysfontingpkgv1 package.,sysfontingpkgv1 is a malicious package. This package contains malicious code that exfiltrates sensitive information from the victim’s machine.,INTRODUCED: 5 OCT 2023,MALICIOUS,MATURE,Low,HIGH,HIGH,HIGH,,,,,SNYK-PYTHON-SYSFONTINGPKGV1-5932235,5 Oct 2023,5 Oct 2023,Yehuda Gelb
pip,sysfontstoolv1,https://security.snyk.io/vuln/SNYK-PYTHON-SYSFONTSTOOLV1-5932119,9.8,"[0,]",pip,CVE NOT AVAILABLE,CWE-506,Avoid using all malicious instances of the sysfontstoolv1 package.,sysfontstoolv1 is a malicious package. This package contains malicious code that exfiltrates sensitive information from the victim’s machine.,INTRODUCED: 5 OCT 2023,MALICIOUS,MATURE,Low,HIGH,HIGH,HIGH,,,,,SNYK-PYTHON-SYSFONTSTOOLV1-5932119,5 Oct 2023,5 Oct 2023,Yehuda Gelb
pip,syssqlite2libaryv2,https://security.snyk.io/vuln/SNYK-PYTHON-SYSSQLITE2LIBARYV2-5932228,9.8,"[0,]",pip,CVE NOT AVAILABLE,CWE-506,Avoid using all malicious instances of the syssqlite2libaryv2 package.,syssqlite2libaryv2 is a malicious package. This package contains malicious code that exfiltrates sensitive information from the victim’s machine.,INTRODUCED: 5 OCT 2023,MALICIOUS,MATURE,Low,HIGH,HIGH,HIGH,,,,,SNYK-PYTHON-SYSSQLITE2LIBARYV2-5932228,5 Oct 2023,5 Oct 2023,Yehuda Gelb
pip,syssqlite2package,https://security.snyk.io/vuln/SNYK-PYTHON-SYSSQLITE2PACKAGE-5932327,9.8,"[0,]",pip,CVE NOT AVAILABLE,CWE-506,Avoid using all malicious instances of the syssqlite2package package.,syssqlite2package is a malicious package. This package contains malicious code that exfiltrates sensitive information from the victim’s machine.,INTRODUCED: 5 OCT 2023,MALICIOUS,MATURE,Low,HIGH,HIGH,HIGH,,,,,SNYK-PYTHON-SYSSQLITE2PACKAGE-5932327,5 Oct 2023,5 Oct 2023,Yehuda Gelb
